year,quarter_label,state,average_price_rm,property_type,source_file,quarter
2015,Q2,Perlis,126337.07,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Sabah,414570.25,All houses,all_houses_by_state.xlsx,2
2015,Q2,Sabah,574167.71983391,Detached house,detached_by_state.xlsx,2
2015,Q2,Sabah,614583.35,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Sabah,421776.45,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Sarawak,380608.94,All houses,all_houses_by_state.xlsx,2
2015,Q2,Sarawak,489793.16,Detached house,detached_by_state.xlsx,2
2015,Q2,Sarawak,487542.16,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Sarawak,280198.72,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Selangor,391313.91,All houses,all_houses_by_state.xlsx,2
2015,Q2,Selangor,723596.18,Detached house,detached_by_state.xlsx,2
2015,Q2,Selangor,974780.64,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Selangor,399739.49,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Terengganu,250066.57,All houses,all_houses_by_state.xlsx,2
2015,Q2,Terengganu,315142.62,Detached house,detached_by_state.xlsx,2
2015,Q2,Terengganu,301331.24,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Terengganu,166259.1,Terraced house,terraced_by_state.xlsx,2
2015,Q3,Johor,294334.00017699116,All houses,all_houses_by_state.xlsx,3
2015,Q3,Johor,359899.83,Detached house,detached_by_state.xlsx,3
2015,Q3,Johor,710519.82,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Johor,230447.9406010929,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Kedah,181725.46,All houses,all_houses_by_state.xlsx,3
2015,Q3,Kedah,353885.27,Detached house,detached_by_state.xlsx,3
2015,Q3,Kedah,267931.28,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Kedah,136135.48,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Kelantan,157276.17698506243,All houses,all_houses_by_state.xlsx,3
2015,Q3,Kelantan,123746.89,Detached house,detached_by_state.xlsx,3
2015,Q3,Kelantan,274497.62657657114,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Kelantan,167106.4,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Kuala Lumpur,691675.6,All houses,all_houses_by_state.xlsx,3
2015,Q3,Kuala Lumpur,3789737.64,Detached house,detached_by_state.xlsx,3
2015,Q3,Kuala Lumpur,2142454.73,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Kuala Lumpur,689546.85,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Melaka,148756.76,All houses,all_houses_by_state.xlsx,3
2015,Q3,Melaka,261770.54,Detached house,detached_by_state.xlsx,3
2015,Q3,Melaka,347564.4,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Melaka,125975.07,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Negeri Sembilan,206043.35,All houses,all_houses_by_state.xlsx,3
2015,Q3,Negeri Sembilan,362871.88,Detached house,detached_by_state.xlsx,3
2015,Q3,Negeri Sembilan,325442.5,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Negeri Sembilan,175782.01,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Pahang,213465.78,All houses,all_houses_by_state.xlsx,3
2015,Q3,Pahang,214033.26,Detached house,detached_by_state.xlsx,3
2015,Q3,Pahang,291018.22,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Pahang,202768.53,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Penang,390556.61,All houses,all_houses_by_state.xlsx,3
2015,Q3,Penang,628849.05,Detached house,detached_by_state.xlsx,3
2015,Q3,Penang,529202.93,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Penang,445143.17,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Perak,182015.82,All houses,all_houses_by_state.xlsx,3
2015,Q3,Perak,182958.98,Detached house,detached_by_state.xlsx,3
2015,Q3,Perak,320899.46,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Perak,163891.67,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Perlis,163158.81,All houses,all_houses_by_state.xlsx,3
2015,Q3,Perlis,328036.54,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Perlis,127239.02,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Sabah,410759.3,All houses,all_houses_by_state.xlsx,3
2015,Q3,Sabah,573467.0880830449,Detached house,detached_by_state.xlsx,3
2015,Q3,Sabah,610735.6,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Sabah,414093.65,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Sarawak,389950.78,All houses,all_houses_by_state.xlsx,3
2015,Q3,Sarawak,486230.36,Detached house,detached_by_state.xlsx,3
2015,Q3,Sarawak,503897.76,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Sarawak,288179.59,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Selangor,402981.12,All houses,all_houses_by_state.xlsx,3
2015,Q3,Selangor,750835.32,Detached house,detached_by_state.xlsx,3
2015,Q3,Selangor,984426.66,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Selangor,411628.41,Terraced house,terraced_by_state.xlsx,3
2015,Q3,Terengganu,252459.24,All houses,all_houses_by_state.xlsx,3
2015,Q3,Terengganu,314829.76,Detached house,detached_by_state.xlsx,3
2015,Q3,Terengganu,308106.94,Semi-detached house,semi_detached_by_state.xlsx,3
2015,Q3,Terengganu,168095.36,Terraced house,terraced_by_state.xlsx,3
2015,Q4,Johor,282161.12,All houses,all_houses_by_state.xlsx,4
2015,Q4,Johor,364609.18,Detached house,detached_by_state.xlsx,4
2015,Q4,Johor,704631.54,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Johor,234549.35,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Kedah,184745.02,All houses,all_houses_by_state.xlsx,4
2015,Q4,Kedah,349886.3,Detached house,detached_by_state.xlsx,4
2015,Q4,Kedah,269158.32,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Kedah,140372.73,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Kelantan,157684.4956822678,All houses,all_houses_by_state.xlsx,4
2015,Q4,Kelantan,124925.76,Detached house,detached_by_state.xlsx,4
2015,Q4,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Kelantan,159953.79,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Kuala Lumpur,696193.84,All houses,all_houses_by_state.xlsx,4
2015,Q4,Kuala Lumpur,3807613.760943397,Detached house,detached_by_state.xlsx,4
2015,Q4,Kuala Lumpur,2147379.29,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Kuala Lumpur,696344.1354874042,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Melaka,149538.94,All houses,all_houses_by_state.xlsx,4
2015,Q4,Melaka,271680.13,Detached house,detached_by_state.xlsx,4
2015,Q4,Melaka,329874.98,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Melaka,128693.6,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Negeri Sembilan,208771.90692848022,All houses,all_houses_by_state.xlsx,4
2015,Q4,Negeri Sembilan,362137.25,Detached house,detached_by_state.xlsx,4
2015,Q4,Negeri Sembilan,318258.39,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Negeri Sembilan,180787.4,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Pahang,215823.18,All houses,all_houses_by_state.xlsx,4
2015,Q4,Pahang,216099.17,Detached house,detached_by_state.xlsx,4
2015,Q4,Pahang,298551.9756952662,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Pahang,204778.05,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Penang,397517.57,All houses,all_houses_by_state.xlsx,4
2015,Q4,Penang,654555.01,Detached house,detached_by_state.xlsx,4
2015,Q4,Penang,555114.7138789336,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Penang,449159.21,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Perak,178703.08609769496,All houses,all_houses_by_state.xlsx,4
2015,Q4,Perak,192337.37,Detached house,detached_by_state.xlsx,4
2015,Q4,Perak,328449.15,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Perak,160801.22,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Perlis,164641.96,All houses,all_houses_by_state.xlsx,4
2015,Q4,Perlis,330361.96,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Perlis,128538.67,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Sabah,397051.96,All houses,all_houses_by_state.xlsx,4
2015,Q4,Sabah,562256.9800692041,Detached house,detached_by_state.xlsx,4
2015,Q4,Sabah,614193.3,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Sabah,391528.18,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Sarawak,392727.04,All houses,all_houses_by_state.xlsx,4
2015,Q4,Sarawak,499472.03,Detached house,detached_by_state.xlsx,4
2015,Q4,Sarawak,517751.18,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Sarawak,280774.43,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Selangor,406292.09,All houses,all_houses_by_state.xlsx,4
2015,Q4,Selangor,767016.88,Detached house,detached_by_state.xlsx,4
2015,Q4,Selangor,990630.4,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Selangor,414161.49,Terraced house,terraced_by_state.xlsx,4
2015,Q4,Terengganu,254066.79,All houses,all_houses_by_state.xlsx,4
2015,Q4,Terengganu,318941.47,Detached house,detached_by_state.xlsx,4
2015,Q4,Terengganu,304659.68,Semi-detached house,semi_detached_by_state.xlsx,4
2015,Q4,Terengganu,170836.97,Terraced house,terraced_by_state.xlsx,4
2016,Q1,Johor,294838.46,All houses,all_houses_by_state.xlsx,1
2016,Q1,Johor,364701.5336653803,Detached house,detached_by_state.xlsx,1
2016,Q1,Johor,719123.67,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Johor,241394.01140973635,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Kedah,187991.24,All houses,all_houses_by_state.xlsx,1
2016,Q1,Kedah,361648.77,Detached house,detached_by_state.xlsx,1
2016,Q1,Kedah,272537.95,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Kedah,142901.35,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Kelantan,153697.36,All houses,all_houses_by_state.xlsx,1
2016,Q1,Kelantan,127463.98,Detached house,detached_by_state.xlsx,1
2016,Q1,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Kelantan,163962.99,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Kuala Lumpur,704478.22,All houses,all_houses_by_state.xlsx,1
2016,Q1,Kuala Lumpur,3886539.961905208,Detached house,detached_by_state.xlsx,1
2016,Q1,Kuala Lumpur,2182121.96,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Kuala Lumpur,712819.48,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Melaka,151255.1,All houses,all_houses_by_state.xlsx,1
2016,Q1,Melaka,261982.53,Detached house,detached_by_state.xlsx,1
2016,Q1,Melaka,333598.25,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Melaka,131488.81,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Negeri Sembilan,210248.75,All houses,all_houses_by_state.xlsx,1
2016,Q1,Negeri Sembilan,359032.12,Detached house,detached_by_state.xlsx,1
2016,Q1,Negeri Sembilan,322824.84,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Negeri Sembilan,182261.51,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Pahang,217045.84,All houses,all_houses_by_state.xlsx,1
2016,Q1,Pahang,221517.98,Detached house,detached_by_state.xlsx,1
2016,Q1,Pahang,299970.72315582016,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Pahang,206491.0,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Penang,396786.7,All houses,all_houses_by_state.xlsx,1
2016,Q1,Penang,649556.84,Detached house,detached_by_state.xlsx,1
2016,Q1,Penang,564952.6,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Penang,438216.64,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Perak,181882.44,All houses,all_houses_by_state.xlsx,1
2016,Q1,Perak,187027.62,Detached house,detached_by_state.xlsx,1
2016,Q1,Perak,328681.65,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Perak,161867.41,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Perlis,166365.51,All houses,all_houses_by_state.xlsx,1
2016,Q1,Perlis,330610.4,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Perlis,130583.58,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Sabah,401171.8645948241,All houses,all_houses_by_state.xlsx,1
2016,Q1,Sabah,572766.45633218,Detached house,detached_by_state.xlsx,1
2016,Q1,Sabah,619034.93,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Sabah,408198.16,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Sarawak,394331.02,All houses,all_houses_by_state.xlsx,1
2016,Q1,Sarawak,506730.07,Detached house,detached_by_state.xlsx,1
2016,Q1,Sarawak,513483.0,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Sarawak,284858.88,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Selangor,415118.88,All houses,all_houses_by_state.xlsx,1
2016,Q1,Selangor,782045.4735076552,Detached house,detached_by_state.xlsx,1
2016,Q1,Selangor,986444.34,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Selangor,420742.32,Terraced house,terraced_by_state.xlsx,1
2016,Q1,Terengganu,259147.95,All houses,all_houses_by_state.xlsx,1
2016,Q1,Terengganu,324150.88,Detached house,detached_by_state.xlsx,1
2016,Q1,Terengganu,317295.22,Semi-detached house,semi_detached_by_state.xlsx,1
2016,Q1,Terengganu,171129.81,Terraced house,terraced_by_state.xlsx,1
2016,Q2,Johor,297001.01,All houses,all_houses_by_state.xlsx,2
2016,Q2,Johor,372425.35,Detached house,detached_by_state.xlsx,2
2016,Q2,Johor,706043.64,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Johor,243957.94143002032,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Kedah,192029.11,All houses,all_houses_by_state.xlsx,2
2016,Q2,Kedah,361800.95,Detached house,detached_by_state.xlsx,2
2016,Q2,Kedah,279606.02,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Kedah,146116.08,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Kelantan,154563.33,All houses,all_houses_by_state.xlsx,2
2016,Q2,Kelantan,130298.97,Detached house,detached_by_state.xlsx,2
2016,Q2,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Kelantan,162447.77,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Kuala Lumpur,727854.83,All houses,all_houses_by_state.xlsx,2
2016,Q2,Kuala Lumpur,3908259.79,Detached house,detached_by_state.xlsx,2
2016,Q2,Kuala Lumpur,2240704.58,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Kuala Lumpur,726875.86,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Melaka,155734.12,All houses,all_houses_by_state.xlsx,2
2016,Q2,Melaka,263582.21,Detached house,detached_by_state.xlsx,2
2016,Q2,Melaka,338356.58,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Melaka,136864.24,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Negeri Sembilan,214645.54,All houses,all_houses_by_state.xlsx,2
2016,Q2,Negeri Sembilan,371009.07,Detached house,detached_by_state.xlsx,2
2016,Q2,Negeri Sembilan,334255.71,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Negeri Sembilan,184867.2,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Pahang,220499.64,All houses,all_houses_by_state.xlsx,2
2016,Q2,Pahang,225264.61,Detached house,detached_by_state.xlsx,2
2016,Q2,Pahang,301854.73913753504,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Pahang,208407.75,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Penang,401687.94,All houses,all_houses_by_state.xlsx,2
2016,Q2,Penang,663212.66,Detached house,detached_by_state.xlsx,2
2016,Q2,Penang,563267.941773136,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Penang,441596.91,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Perak,185663.85,All houses,all_houses_by_state.xlsx,2
2016,Q2,Perak,190676.19,Detached house,detached_by_state.xlsx,2
2016,Q2,Perak,328114.87,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Perak,166237.63,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Perlis,162141.08,All houses,all_houses_by_state.xlsx,2
2016,Q2,Perlis,318111.47,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Perlis,128161.82,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Sabah,406884.25,All houses,all_houses_by_state.xlsx,2
2016,Q2,Sabah,555250.6625605536,Detached house,detached_by_state.xlsx,2
2016,Q2,Sabah,606989.47,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Sabah,414414.27,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Sarawak,401791.4,All houses,all_houses_by_state.xlsx,2
2016,Q2,Sarawak,509162.94,Detached house,detached_by_state.xlsx,2
2016,Q2,Sarawak,521386.73,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Sarawak,293329.93,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Selangor,426705.89,All houses,all_houses_by_state.xlsx,2
2016,Q2,Selangor,807057.57,Detached house,detached_by_state.xlsx,2
2016,Q2,Selangor,996537.8,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Selangor,436482.23,Terraced house,terraced_by_state.xlsx,2
2016,Q2,Terengganu,260255.3,All houses,all_houses_by_state.xlsx,2
2016,Q2,Terengganu,325482.45,Detached house,detached_by_state.xlsx,2
2016,Q2,Terengganu,316274.54,Semi-detached house,semi_detached_by_state.xlsx,2
2016,Q2,Terengganu,173377.94,Terraced house,terraced_by_state.xlsx,2
2016,Q3,Johor,309806.2215816327,All houses,all_houses_by_state.xlsx,3
2016,Q3,Johor,387262.8,Detached house,detached_by_state.xlsx,3
2016,Q3,Johor,760229.07,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Johor,249726.78397565926,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Kedah,194480.33,All houses,all_houses_by_state.xlsx,3
2016,Q3,Kedah,362958.49,Detached house,detached_by_state.xlsx,3
2016,Q3,Kedah,287496.37,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Kedah,146644.23,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Kelantan,159533.94,All houses,all_houses_by_state.xlsx,3
2016,Q3,Kelantan,137674.82,Detached house,detached_by_state.xlsx,3
2016,Q3,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Kelantan,165348.11,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Kuala Lumpur,747390.94,All houses,all_houses_by_state.xlsx,3
2016,Q3,Kuala Lumpur,4062226.98,Detached house,detached_by_state.xlsx,3
2016,Q3,Kuala Lumpur,2295806.37,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Kuala Lumpur,743703.09,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Melaka,157694.1,All houses,all_houses_by_state.xlsx,3
2016,Q3,Melaka,271482.55,Detached house,detached_by_state.xlsx,3
2016,Q3,Melaka,359474.37,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Melaka,135075.56,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Negeri Sembilan,222313.13,All houses,all_houses_by_state.xlsx,3
2016,Q3,Negeri Sembilan,375470.82,Detached house,detached_by_state.xlsx,3
2016,Q3,Negeri Sembilan,343015.78,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Negeri Sembilan,193338.93,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Pahang,224027.92467147103,All houses,all_houses_by_state.xlsx,3
2016,Q3,Pahang,223822.81,Detached house,detached_by_state.xlsx,3
2016,Q3,Pahang,301252.97035859653,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Pahang,212356.57,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Penang,412246.72,All houses,all_houses_by_state.xlsx,3
2016,Q3,Penang,657244.24,Detached house,detached_by_state.xlsx,3
2016,Q3,Penang,566326.033374057,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Penang,455494.13,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Perak,192110.24,All houses,all_houses_by_state.xlsx,3
2016,Q3,Perak,191186.31,Detached house,detached_by_state.xlsx,3
2016,Q3,Perak,337080.91,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Perak,173586.41,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Perlis,164999.11,All houses,all_houses_by_state.xlsx,3
2016,Q3,Perlis,328676.69,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Perlis,129340.78,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Sabah,409528.34,All houses,all_houses_by_state.xlsx,3
2016,Q3,Sabah,538785.8164152249,Detached house,detached_by_state.xlsx,3
2016,Q3,Sabah,621724.95,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Sabah,418704.2,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Sarawak,407353.34,All houses,all_houses_by_state.xlsx,3
2016,Q3,Sarawak,510061.55,Detached house,detached_by_state.xlsx,3
2016,Q3,Sarawak,531770.81,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Sarawak,296860.23,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Selangor,439849.0,All houses,all_houses_by_state.xlsx,3
2016,Q3,Selangor,803123.5,Detached house,detached_by_state.xlsx,3
2016,Q3,Selangor,1031806.905539967,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Selangor,449342.46,Terraced house,terraced_by_state.xlsx,3
2016,Q3,Terengganu,264939.9452805377,All houses,all_houses_by_state.xlsx,3
2016,Q3,Terengganu,325568.91,Detached house,detached_by_state.xlsx,3
2016,Q3,Terengganu,321033.82520854636,Semi-detached house,semi_detached_by_state.xlsx,3
2016,Q3,Terengganu,176385.39,Terraced house,terraced_by_state.xlsx,3
2016,Q4,Johor,305904.38,All houses,all_houses_by_state.xlsx,4
2016,Q4,Johor,410960.82,Detached house,detached_by_state.xlsx,4
2016,Q4,Johor,759087.45,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Johor,252803.5,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Kedah,195879.99,All houses,all_houses_by_state.xlsx,4
2016,Q4,Kedah,358775.66,Detached house,detached_by_state.xlsx,4
2016,Q4,Kedah,289772.65,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Kedah,148155.45,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Kelantan,157346.12,All houses,all_houses_by_state.xlsx,4
2016,Q4,Kelantan,136328.73,Detached house,detached_by_state.xlsx,4
2016,Q4,Kelantan,269582.87603080034,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Kelantan,161594.22,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Kuala Lumpur,749305.11,All houses,all_houses_by_state.xlsx,4
2016,Q4,Kuala Lumpur,3870975.99,Detached house,detached_by_state.xlsx,4
2016,Q4,Kuala Lumpur,2324483.95,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Kuala Lumpur,758805.81,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Melaka,162818.81,All houses,all_houses_by_state.xlsx,4
2016,Q4,Melaka,282384.93,Detached house,detached_by_state.xlsx,4
2016,Q4,Melaka,369000.55,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Melaka,140806.17,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Negeri Sembilan,224825.61,All houses,all_houses_by_state.xlsx,4
2016,Q4,Negeri Sembilan,390339.32,Detached house,detached_by_state.xlsx,4
2016,Q4,Negeri Sembilan,343883.0,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Negeri Sembilan,194307.89,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Pahang,222943.04,All houses,all_houses_by_state.xlsx,4
2016,Q4,Pahang,218849.99,Detached house,detached_by_state.xlsx,4
2016,Q4,Pahang,305585.76,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Pahang,212743.28,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Penang,410058.1,All houses,all_houses_by_state.xlsx,4
2016,Q4,Penang,641295.84,Detached house,detached_by_state.xlsx,4
2016,Q4,Penang,565962.22,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Penang,447491.15,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Perak,191774.82,All houses,all_houses_by_state.xlsx,4
2016,Q4,Perak,190683.41,Detached house,detached_by_state.xlsx,4
2016,Q4,Perak,337893.83,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Perak,173137.39,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Perlis,164510.12,All houses,all_houses_by_state.xlsx,4
2016,Q4,Perlis,347825.72,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Perlis,124573.5,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Sabah,406240.76,All houses,all_houses_by_state.xlsx,4
2016,Q4,Sabah,533180.7624083044,Detached house,detached_by_state.xlsx,4
2016,Q4,Sabah,603934.6,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Sabah,420588.36,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Sarawak,407912.18,All houses,all_houses_by_state.xlsx,4
2016,Q4,Sarawak,507700.68,Detached house,detached_by_state.xlsx,4
2016,Q4,Sarawak,537614.4452747253,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Sarawak,293218.23,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Selangor,442007.44,All houses,all_houses_by_state.xlsx,4
2016,Q4,Selangor,800957.21,Detached house,detached_by_state.xlsx,4
2016,Q4,Selangor,1025762.16,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Selangor,454103.82,Terraced house,terraced_by_state.xlsx,4
2016,Q4,Terengganu,269676.77,All houses,all_houses_by_state.xlsx,4
2016,Q4,Terengganu,340930.99,Detached house,detached_by_state.xlsx,4
2016,Q4,Terengganu,329265.64,Semi-detached house,semi_detached_by_state.xlsx,4
2016,Q4F,Terengganu,175768.37,Terraced house,terraced_by_state.xlsx,4
2017,Q1 ,Johor,313809.53,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Johor,395241.54,Detached house,detached_by_state.xlsx,1
2017,Q1,Johor,748907.45,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Johor,264600.82,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Kedah,197505.25,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Kedah,366183.87,Detached house,detached_by_state.xlsx,1
2017,Q1,Kedah,290396.57,Semi-detached house,semi_detached_by_state.xlsx,1
